,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BusinessParking,BikeParking,RestaurantsPriceRange2,RestaurantsTakeOut,ByAppointmentOnly,WiFi,Alcohol,Caters,RestaurantsGoodForGroups,Ambience,GoodForKids,RestaurantsReservations,NoiseLevel,RestaurantsAttire,HasTV,GoodForMeal,RestaurantsTableService,WheelchairAccessible,BYOB,DriveThru,HappyHour,DogsAllowed,BusinessAcceptsBitcoin,Corkage,BYOBCorkage,Smoking,Music,GoodForDancing,CoatCheck,AcceptsInsurance,AgesAllowed,BestNights,DietaryRestrictions
385,230 Arch St,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'Caters': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'OutdoorSeating': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}",-fs09akgCKv5rTTy7iUHUg,"Desserts, Bakeries, Food, Coffee & Tea, Specialty Food, Macarons",Philadelphia,"{'Monday': '0:0-0:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",1.0,39.9519105,-75.1443815,ICI Macarons & Cafe,19106,276.0,5.0,PA,True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,True,False,u'free','none',False,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,True,,,,,,,,,,,
386,3507 Midvale Ave,"{'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True'}",ED-6JeGGo8C_m7MiSB36Zw,"Home & Garden, Shopping, Florists, Flowers & Gifts, Coffee & Tea, Food",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-15:0'}",1.0,40.0137038,-75.1926351,Vault + Vine,19129,114.0,4.5,PA,True,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,True,,'free',,False,,,True,,,,,,,True,,,,True,,,,,,,,,,,
387,"6610 Germantown Ave, Ste 101","{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'Caters': 'False', 'WheelchairAccessible': 'True'}",s2J1lRgd4CagG4TjTUYQhA,"Restaurants, Food, Coffee & Tea, Cafes, Breakfast & Brunch",Philadelphia,"{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",1.0,40.050681,-75.1851122,Adelie Coffee House,19119,10.0,5.0,PA,True,,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,u'free',,False,,,,,,,,,,True,,,,,,,,,,,,,,,
388,616 S 3rd St,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Caters': 'True', 'WheelchairAccessible': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True'}",1Bby_pb1ZBojRRcslDk1gA,"Coffee Roasteries, Coffee & Tea, Food, Juice Bars & Smoothies, Bakeries",Philadelphia,"{'Tuesday': '7:0-12:0', 'Wednesday': '7:0-12:0', 'Thursday': '7:0-12:0', 'Friday': '7:0-12:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",1.0,39.9409074,-75.1477406,Ox Coffee,19147,99.0,4.5,PA,True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,1,True,,'no',,True,,,,,u'quiet',,,,,False,,,,,False,,,,,,,,,,
389,2400 W Oregon Ave,"{'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Ambience': 'None', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'loud'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DriveThru': 'True', 'HasTV': 'True'}",47TOmOqMxeyUSpYoLKqTsA,"Restaurants, Fast Food, Burgers, Coffee & Tea, Food",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1.0,39.9194113,-75.1873063,McDonald's,19145,23.0,2.0,PA,True,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,True,,u'free',u'none',,True,None,True,False,'loud',u'casual',True,,,,,True,,,,,,,,,,,,,
390,7715 Frankford Ave,"{'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True'}",KkA7sTU3YovKzBmgqxrGRg,"Delis, Food, Convenience Stores, Restaurants, Sandwiches, Coffee & Tea",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1.0,40.0394769,-75.0326844,Wawa,19136,11.0,2.5,PA,True,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,True,,u'free','none',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,False,'average','casual',True,,,,,,,,,,,,,,,,,,
391,1248 S Clarion St,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}",ItK7wimYGEXb-XrfVCQByw,"Cafes, Coffee Roasteries, Coffee & Tea, Food, Restaurants",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",1.0,39.9340325,-75.1660499,Reanimator Coffee,19147,11.0,4.5,PA,,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,True,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,
392,123 S 7th St,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'HappyHour': 'True', 'CoatCheck': 'False', 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Smoking': ""u'no'"", 'OutdoorSeating': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}",vpLMV6pHa1oI71jYaCVFzA,"Nightlife, Food, Southern, Beer, Wine & Spirits, Gastropubs, American (New), Cocktail Bars, Restaurants, Bars, Wine Bars, Whiskey Bars, Coffee & Tea",Philadelphia,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}",0.0,39.9483215605,-75.1524532172,Cooperage Wine & Whiskey Bar,19106,240.0,4.0,PA,False,True,True,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,True,,u'free',u'full_bar',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,True,u'average',u'casual',True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,True,,,,,u'no',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,False,,,"{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",
393,1317 Walnut St,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'False'}",mvL5FhxCmZ1Im8lFgMu4fQ,"Desserts, Coffee & Tea, Food",Philadelphia,"{'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-20:0'}",0.0,39.949295,-75.1630394,Philly Chocolate,19107,26.0,3.5,PA,,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2,,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,
394,3421 Walnut St,"{'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}",tQ8uGMhqDWcPfXMqukZJRg,"Food, Coffee & Tea, Desserts",Philadelphia,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}",0.0,39.9530283445,-75.1930439723,Artisserie Chocolate Cafe,19104,21.0,3.5,PA,,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,227 N 10th St,"{'WheelchairAccessible': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Caters': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}",aT6dfEcg0bucpmdrE_G1zg,"Ice Cream & Frozen Yogurt, Food, Coffee & Tea, Bubble Tea, Desserts",Philadelphia,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",0.0,39.9562085,-75.1555185,Teassert Bar,19107,167.0,4.0,PA,,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,2,True,,u'free',,False,,,,,,,,,,False,,,,,False,,,,,,,,,,
396,727 S 2nd St,"{'WiFi': ""u'free'"", 'Caters': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}",yypfHgPJw6V65cLTOZiPSQ,"Food, Cafes, Turkish, Bakeries, Breakfast & Brunch, Restaurants, Coffee & Tea",Philadelphia,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-3:0', 'Friday': '6:0-3:0', 'Saturday': '6:0-3:0', 'Sunday': '6:0-22:0'}",0.0,39.9395131,-75.1459605,Cafe Fulya,19147,128.0,4.0,PA,True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,1,True,,u'free',u'none',True,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,u'quiet',u'casual',False,,,,,,,,,,,,,,,,,,
397,1100 Walnut St,"{'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""'free'"", 'DriveThru': 'None'}",PxwdZDfO9AMFxUYjedhV3Q,"Food, Donuts, Coffee & Tea",Philadelphia,"{'Monday': '4:0-21:0', 'Tuesday': '4:0-21:0', 'Wednesday': '4:0-21:0', 'Thursday': '4:0-21:0', 'Friday': '4:0-21:0', 'Saturday': '4:0-21:0', 'Sunday': '6:0-20:0'}",1.0,39.9483814,-75.1591896,Dunkin',19107,10.0,2.0,PA,True,True,True,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,True,,'free',,False,,,,,,,,,,,,None,,,,,,,,,,,,,
398,4500 City Ave,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'None'}",8Xk9nyQkaLZyWJcZrwX2uA,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies, Food",Philadelphia,"{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}",1.0,40.0030201,-75.2214924,Kung Fu Tea,19131,10.0,5.0,PA,None,,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,
399,650 Bainbridge St,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'very_loud'"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False'}",vWKTTbYHSi2tGA6hksCRkA,"Food, Coffee & Tea, Sandwiches, Bagels, Restaurants",Philadelphia,,0.0,39.9412628799,-75.1540263417,The Bean Exchange Coffeehouse,19176,79.0,3.5,PA,False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,1,True,,'free',u'none',True,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,False,u'very_loud',u'casual',True,,,,,,,,,,,,,,,,,,
400,1 Mifflin St,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'Caters': 'False'}",chktpCblpN5Kd_yskQXreg,"Food, Coffee & Tea",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-20:0'}",1.0,39.923795,-75.145925,Starbucks,19148,6.0,2.5,PA,,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,True,,'free',,False,,,,,,,,,,,,,,,,,,,,,,,,,
401,7500 Frankford Ave,"{'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'DriveThru': 'None', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'True'}",0jJf0DNHvYI0itdQSezsgg,"Food, Restaurants, Donuts, Coffee & Tea",Philadelphia,"{'Monday': '4:30-0:0', 'Tuesday': '4:30-0:0', 'Wednesday': '4:30-0:0', 'Thursday': '4:30-0:0', 'Friday': '4:30-0:0', 'Saturday': '4:30-0:0', 'Sunday': '5:0-0:0'}",1.0,40.0387413,-75.0361757,Dunkin',19136,17.0,3.0,PA,True,False,True,"{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}",False,1,True,,'free',,,,,,,,,,,,,,None,,,,,,,,,,,,,
402,1700 N 3rd St,"{'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True'}",xa49Z4ar0PXDgjZyHrqbHQ,"Breakfast & Brunch, Cafes, American (New), Food, Bars, Coffee & Tea, Nightlife, Restaurants",Philadelphia,"{'Monday': '9:0-15:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-15:0', 'Sunday': '9:0-15:0'}",1.0,39.9766134455,-75.1408450305,Luna Café & Provisions,19122,46.0,4.0,PA,True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,True,,u'free',,True,,"{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}",,True,,,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,,,False,True,False,,,,,,,,,,
403,1925 Fairmount Ave,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}",i9QWaDBCX3DRISUt94GDQA,"Restaurants, Specialty Food, Food, Health Markets, Desserts, Coffee & Tea, Gluten-Free, Cupcakes, Bakeries",Philadelphia,"{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '11:0-17:0'}",1.0,39.9674631874,-75.1696444444,Dessertcrazy,19130,48.0,4.5,PA,True,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"1001 N 2nd St, Ste EF","{'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}""}",Aoe8dOzeuiAovvFYPl2jMA,"Coffee & Tea, Sandwiches, Bagels, Food, Restaurants",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-15:0', 'Saturday': '9:0-15:0', 'Sunday': '7:0-17:0'}",1.0,39.9665629,-75.1399899,Bagels & Co,19123,23.0,4.0,PA,True,True,True,"{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}",,1,True,,u'free',u'none',,,,,,,,,,False,True,,,,,,,,,,,,,,,
